batch_index,direction,level,category,broken_idx,dist_traveled_50,ret_10,ret_20,ret_50
229,1,1.0536500215530396,matched,10236,0.0037499784469603448,0.0008699784469603511,0.0002899784469605482,0.0006699784469603731
230,1,1.0555499792099,matched,10337,0.0035800207901000025,0.0011300207901001613,0.0015600207901000918,0.002970020790100003
231,1,1.056980013847351,matched,10352,0.0021499861526488306,-0.0010400138473509735,0.0005699861526489158,0.0010999861526488353
232,1,1.058650016784668,missed,10383,0.00127998321533207,0.00031998321533199814,-0.0007800167846678807,0.0007999832153320341
233,1,1.0591299533843994,matched,10405,0.0015500466156006532,-0.0008399533843994611,-9.953384399352672e-06,0.0007200466156005447
234,1,1.0603899955749512,matched,10458,0.009850004425048908,0.0017800044250488867,0.006180004425048846,0.0076900044250487465
235,1,1.0644199848175049,matched,10461,0.008730015182495166,0.0014700151824951213,-0.0003899848175048515,0.008610015182495045
236,-1,1.071120023727417,matched,10600,0.0032200237274169208,0.0008300237274170286,-0.00010997627258291232,0.000880023727416912
237,1,1.0731600522994995,matched,10666,0.0028299477005004903,0.0007299477005004995,-1.0052299499463402e-05,0.0006899477005004595
238,-1,1.0730700492858887,matched,10728,0.02147004928588858,0.005260049285888746,0.015630049285888736,0.015040049285888646
239,-1,1.0600199699401855,matched,10838,0.0049499699401855946,3.996994018562461e-05,-0.002000030059814417,-0.0017600300598143992
240,1,1.0620499849319458,matched,10888,0.004960015068054213,-0.0002699849319458547,0.0015000150680541946,0.0015400150680542346
241,-1,1.0664399862289429,matched,11002,0.0033099862289429627,-0.0003200137710570594,-0.0010100137710571389,-0.005980013771057058
242,-1,1.0715099573135376,matched,11088,0.001099957313537514,-6.004268646231381e-05,-0.0017800426864624797,-0.005370042686462462
243,1,1.0774199962615967,matched,11174,0.001890003738403312,-0.0003299962615965768,-0.00015999626159657332,0.001570003738403214
244,-1,1.0765299797058105,matched,11196,0.0006099797058105594,-0.00015002029418953455,-0.0024600202941893468,-0.0033600202941894697
245,1,1.0793100595474243,matched,11212,0.011939940452575737,-0.0008300595474242112,-0.0005200595474244007,0.007059940452575741
246,-1,1.0891300439834595,matched,11301,0.006710043983459535,0.001540043983459416,-0.00018995601654059335,0.005930043983459532
247,-1,1.0827000141143799,matched,11364,0.011460014114379913,0.00025001411437997056,-0.0007299858856200103,0.009000014114379784
248,-1,1.0822900533676147,matched,11392,0.011050053367614776,0.008620053367614844,0.0073500533676147395,0.006330053367614719
249,1,1.0767699480056763,matched,11444,0.0014500519943236867,0.00027005199432372784,0.0009600519943238073,5.005199432384089e-05
250,1,1.0819000005722046,matched,11581,0.002909999427795462,-0.000600000572204662,0.0021699994277954993,0.0028399994277954477
251,1,1.0829499959945679,matched,11599,0.0019100040054320644,-0.0005199959945678678,0.000920004005432018,0.0009300040054320835
252,1,1.0846099853515625,missed,11630,0.000340014648437581,-0.00012998535156238944,-0.0005199853515625019,-0.0008599853515625089
253,-1,1.0833799839019775,matched,11671,0.0015999839019775752,9.998390197751839e-05,-0.002610016098022472,-0.0001400160980224996
254,1,1.0839699506759644,matched,11685,0.0032000493240356143,0.0015400493240356194,-0.00031995067596435334,-9.950675964320865e-06
255,1,1.087939977645874,matched,11786,0.004690022354125967,0.0013800223541260426,0.003330022354125939,0.0024200223541259724
256,1,1.090649962425232,matched,11840,0.0019200375747681075,0.0014000375747680316,3.003757476816027e-05,-0.0027499624252318444
257,-1,1.0903899669647217,matched,11852,0.004629966964721621,0.0003499669647217818,0.002119966964721609,0.0032699669647215934
258,-1,1.0872999429702759,matched,11883,0.0036699429702757858,0.0005799429702759706,-0.0009600570297241262,0.0032599429702759863
259,-1,1.0864200592041016,matched,11900,0.006550059204101455,-0.0018399407958984426,-0.0005199407958984548,0.005670059204101463
260,-1,1.0857599973678589,matched,11910,0.006939997367858997,0.00019999736785880629,0.0016199973678587831,0.006449997367858895
261,-1,1.0804799795150757,matched,11935,0.0016599795150757934,-0.0002700204849244159,0.0012399795150757065,-0.007200020484924297
262,1,1.0877900123596191,matched,11990,0.0038799876403807776,0.001239987640380802,0.0013299876403809474,0.0018199876403808268
263,1,1.0908199548721313,matched,12029,0.003020045127868576,-0.0003599548721313628,-0.0019799548721313176,0.0018900451278687225
264,-1,1.0887900590896606,matched,12054,0.0004900590896605994,-0.00278994091033935,-0.003919940910339426,-0.006059940910339456
265,1,1.0920100212097168,matched,12064,0.00531997879028312,8.997879028327382e-05,-0.0026800212097168874,0.0036099787902832414
266,1,1.095810055732727,matched,12124,0.0011499442672728843,0.0006199442672729649,0.0005299442672730414,-0.0009000557327270009
267,-1,1.0951299667358398,matched,12154,0.006019966735839821,-3.326416009308275e-08,0.0011699667358398003,0.004219966735839797
268,-1,1.0940899848937988,matched,12172,0.004979984893798806,-6.001510620112782e-05,0.002659984893798928,0.0033899848937988253
269,-1,1.0902700424194336,matched,12195,0.0018100424194336107,-0.0001499575805663511,0.00025004241943360483,0.0009300424194336188
270,1,1.0895999670028687,matched,12248,0.004170032997131257,0.0007400329971314346,0.000770032997131409,0.0038100329971313407
271,-1,1.0915199518203735,missed,12339,0.0039499518203736095,-0.0006000481796264445,-4.81796265106027e-08,0.00205995182037344
272,-1,1.0914599895477295,matched,12344,0.0038899895477295665,-8.001045227046255e-05,-0.000530010452270524,0.0007199895477294493
273,-1,1.090309977531433,matched,12402,0.0012099775314331485,0.00035997753143313105,-0.0009900224685668313,-0.00042002246856687186
274,1,1.0878900289535522,matched,12520,0.0049299710464476565,0.0006599710464476605,0.0006599710464476605,0.0045899710464476495
275,1,1.0887800455093384,matched,12534,0.004039954490661524,-0.00023004550933847234,0.0020699544906617184,0.001339954490661599
276,1,1.0897599458694458,matched,12541,0.003060054130554102,0.0017500541305541795,0.0007400541305542241,0.001640054130554125
277,1,1.091189980506897,matched,12589,0.0025400194931031184,4.001949310294961e-05,0.0004600194931030366,0.0013400194931030285
278,1,1.092769980430603,matched,12625,0.006640019569396971,-0.00010998043060306273,-0.0008099804306029856,0.0066300195693969055
279,1,1.0936100482940674,matched,12658,0.006429951705932524,0.004219951705932701,0.005049951705932587,0.0059599517059325535
280,1,1.0989999771118164,matched,12664,0.001510022888183693,-0.0003399771118164363,0.00010002288818355964,0.0006100228881835701
281,-1,1.0983799695968628,matched,12731,0.0007199695968627129,-0.000260030403137268,-0.003110030403137287,-0.006680030403137138
282,1,1.1025199890136719,matched,12754,0.004260010986328222,-0.0014999890136717653,0.0028300109863281797,0.0019600109863280313
283,-1,1.1059600114822388,matched,12832,0.008720011482238776,-9.98851776112808e-06,0.0033500114822386795,0.006460011482238848
284,-1,1.0981600284576416,matched,12899,0.004240028457641598,0.000270028457641569,-0.0007299715423583208,0.0036300284576415986
285,1,1.0971200466156006,matched,13065,0.001279953384399457,1.9953384399418184e-05,-0.0006800466156005047,-0.00020004661560069081
286,-1,1.0964900255203247,matched,13110,0.004750025520324774,0.00013002552032470582,0.0012800255203246902,0.0011500255203247267
287,1,1.0959099531173706,matched,13191,0.0030700468826294625,-0.0001599531173706037,0.0013200468826293221,0.0027500468826293645
288,-1,1.0963399410247803,matched,13258,0.0025499410247802334,2.9941024780377745e-05,-0.0003100589752196292,0.0020099410247802485
289,-1,1.0955599546432495,matched,13305,0.0017699546432494717,-0.00040004535675053354,-0.0017500453567504959,-0.002110045356750412
290,1,1.0972199440002441,matched,13325,0.0021600559997558832,9.005599975586698e-05,-0.0016399440002441423,0.0017200559997558873
291,1,1.0987900495529175,matched,13359,0.0008199504470824959,-0.0001100495529173795,0.00017995044708252195,-0.00012004955291744501
292,-1,1.0984200239181519,matched,13387,0.0018300239181519018,0.00026002391815183046,-0.0001799760818481655,-0.003979976081848191
293,1,1.1020499467849731,matched,13427,0.00314005321502675,0.000270053215026822,6.005321502677852e-05,0.003040053215026761
294,1,1.1031500101089478,matched,13434,0.003549989891052263,-0.00013001010894786447,0.0015099898910522214,0.0023599898910522388
295,1,1.1050100326538086,matched,13467,0.0016899673461914233,-0.00016003265380848397,0.0009099673461914204,-0.0023100326538085802
296,-1,1.105139970779419,matched,13491,0.008659970779419046,0.0024499707794189973,0.0020899707794188593,0.00831997077941904
297,-1,1.10247004032135,matched,13515,0.006430040321350194,0.0009800403213500175,0.004110040321350095,0.00520004032135013
298,-1,1.1009600162506104,matched,13524,0.004920016250610448,0.002270016250610407,0.004220016250610303,0.003850016250610322
299,1,1.0975500345230103,matched,13560,0.007889965476989724,-8.003452301030833e-05,1.9965476989680653e-05,0.006769965476989714
300,1,1.1041699647903442,matched,13660,0.0021800352096557063,0.0003800352096556825,0.0010600352096556964,-0.0003799647903441894
301,1,1.105389952659607,matched,13684,0.000960047340393011,0.00021004734039298256,-0.0006699526596070093,-0.004519952659606918
302,-1,1.104889988899231,matched,13693,0.005669988899230871,0.0010899888992310647,0.00015998889923096726,0.0024699888992310015
303,1,1.1026899814605713,matched,13739,0.0012600185394286978,-0.00030998146057137355,1.8539428658925772e-08,-0.0011099814605712854
304,-1,1.1012400388717651,matched,13776,0.0050000388717650335,0.000640038871765114,0.0025100388717651523,-0.0018299611282348582
305,-1,1.100250005722046,matched,13864,0.0024100057220459714,-0.0005899942779541423,0.0003500057220457986,0.002200005722045928
306,1,1.0975699424743652,matched,13938,0.0030900575256347373,-7.994247436515778e-05,4.005752563474019e-05,-0.0010899424743653352
307,1,1.0976200103759766,matched,13952,0.0030399896240234092,0.00013998962402350656,0.001069989624023382,-0.0017300103759765317
308,-1,1.0979100465774536,matched,13984,0.003690046577453643,-0.0006699534225462767,0.002430046577453604,-0.0018299534225463265
309,-1,1.0959999561309814,matched,13989,0.0017799561309814749,-0.0007700438690185774,0.00012995613098154557,-0.0041200438690185415
310,1,1.1008000373840332,matched,14044,0.003899962615966812,0.00040996261596681904,0.0013999626159668654,0.0031899626159668237
311,1,1.1041300296783447,matched,14082,0.005029970321655197,-0.0008300296783447791,-0.0003200296783447687,0.0018699703216553676
312,1,1.1059399843215942,matched,14120,0.0032200156784056855,-0.0004999843215942601,0.00021001567840572832,0.002430015678405839
313,-1,1.103659987449646,matched,14193,0.005039987449646066,0.0007799874496459136,0.004059987449646085,0.001789987449646091
314,-1,1.1011699438095093,matched,14408,0.0026699438095092454,0.0005999438095092291,0.0009899438095093416,0.002279943809509355
315,1,1.097249984741211,matched,14538,0.001000015258789011,-0.0005999847412110348,-8.99847412110244e-05,-0.0017299847412108882
316,1,1.097730040550232,missed,14557,0.002969959449768078,-0.0012500405502320344,-0.002160040550232001,-0.000980040550232042
317,-1,1.094789981842041,matched,14572,0.0006199818420409287,-0.005290018157958931,-0.0027900181579589844,-0.0037900181579588743
318,1,1.0984899997711182,matched,14619,0.0013200002288817902,-0.00011999977111809557,-0.000849999771118215,-0.00625999977111813
319,-1,1.0969699621200562,matched,14649,0.006949962120056163,0.00394996212005605,0.004959962120056227,0.0056899621200561246
320,-1,1.0918200016021729,matched,14678,0.0018000016021728626,-0.001339998397827058,0.0009300016021729363,0.00029000160217296234
321,1,1.0922399759292603,matched,14727,0.0013200240707398336,0.00016002407073978375,0.0006400240707398197,-0.004119975929260278
322,1,1.0926899909973145,matched,14742,0.0008700090026856344,-0.0019299909973145013,-0.0018999909973145268,-0.007359990997314547
323,1,1.0854899883270264,matched,14820,0.00253001167297362,0.0001800116729735457,0.0005100116729737092,0.0019400116729735295
324,1,1.0864299535751343,matched,14836,0.002660046424865614,1.004642486579499e-05,0.0011200464248657394,0.0006600464248656124
325,1,1.0872100591659546,matched,14846,0.0018799408340453017,-0.0005200591659546561,0.00017994083404548888,0.00046994083404539033
326,1,1.0877200365066528,matched,14913,0.0027499634933472183,0.0004299634933471186,0.00011996349334708611,0.0007699634933471255
327,-1,1.0868099927902222,matched,14968,0.001319992790222102,0.00034999279022218666,-3.000720977786031e-05,-0.00018000720977773277
328,-1,1.0836199522018433,matched,15101,0.0028799522018432278,-0.0001700477981567694,-0.0010100477981567213,0.0027499522018432643
329,-1,1.0834800004959106,matched,15123,0.004950000495910656,-0.000979999504089335,0.00031000049591067835,0.004730000495910547
330,-1,1.0763399600982666,missed,15171,0.0003499600982665996,-0.00036003990173338885,-0.0005100399017334833,-3.0039901733447394e-05
331,-1,1.0772500038146973,matched,15205,0.0012600038146972636,0.00031000381469725724,0.00036000381469736276,-0.002219996185302664
332,1,1.079200029373169,matched,15238,0.0036799706268311194,0.0004999706268311588,0.0015999706268310376,0.0006899706268310712
333,1,1.080430030822754,matched,15247,0.0024499691772461585,-0.0009600308227539767,0.001479969177246021,0.00165996917724609
334,1,1.0824099779129028,matched,15300,0.0007300220870971597,-0.00046997791290293023,-0.0006199779129028027,-0.00028997791290286123
335,-1,1.0807299613952637,matched,15324,0.0011699613952635968,-0.001070038604736423,-0.0014400386047364044,-0.0008600386047363795
336,1,1.0814900398254395,matched,15392,0.0005599601745605032,-0.0009800398254393716,-0.0005100398254394012,-0.003510039825439515
337,-1,1.0802700519561768,matched,15414,0.003970051956176723,-0.00046994804382327615,0.0001500519561767888,0.0031900519561767204
338,-1,1.0784900188446045,matched,15430,0.0024700188446045157,0.0007100188446045319,0.0008700188446044699,0.0014000188446043893
339,-1,1.076990008354187,matched,15443,0.0009700083541870352,-0.0020899916458130274,0.0002600083541870468,5.0008354187003334e-05
340,1,1.0773799419403076,matched,15489,0.002760058059692483,0.0002300580596923396,0.0008900580596924446,0.0015300580596924185
341,-1,1.0749599933624268,matched,15576,0.002139993362426651,-0.00010000663757314676,-0.0005500066375732082,0.001519993362426808
342,1,1.072759985923767,matched,15687,0.003110014076233014,0.0006500140762328854,0.0012500140762328193,0.0014400140762329539
343,1,1.0732100009918213,matched,15688,0.002659999008178815,0.0008199990081787512,0.0001599990081786462,-0.00191000099182137
344,-1,1.0729199647903442,matched,15735,0.002739964790344329,0.0010399647903442943,-4.003520965567553e-05,-0.000410035209655657
345,1,1.0728600025177002,matched,15781,0.0014999974822997864,-5.000251770015396e-05,0.0003199974822998275,-0.0010400025177002004
346,1,1.0735299587249756,matched,15795,0.0008300412750243957,0.0004400412750245053,-0.0018999587249755034,-0.002209958724975536
347,-1,1.0706100463867188,matched,15857,0.0004900463867187899,-0.00047995361328134756,-0.00024995361328117305,4.6386718688395945e-08
348,-1,1.071869969367981,matched,15940,0.0011199693679808664,-0.0006400306320191174,-9.003063201906691e-05,0.001049969367980852
349,1,1.0727100372314453,matched,15950,0.0008499627685547573,0.00030996276855477234,0.0005999627685546738,-0.0036600372314452567
350,1,1.0692100524902344,missed,16059,0.0017799475097657336,0.00015994750976555672,-0.00016005249023431922,0.0011299475097656941
351,-1,1.06836998462677,matched,16083,0.0021799846267700485,0.001129984626770053,-0.0025100153732300345,-0.0077000153732300625
352,1,1.071560025215149,matched,16118,0.005299974784851003,0.002299974784851111,0.004329974784851087,0.004589974784851014
353,1,1.0765399932861328,matched,16171,0.0013700067138671113,-3.9993286132800066e-05,-0.00022999328613271253,-0.00016999328613276354
354,1,1.0769100189208984,matched,16183,0.0009999810791014863,0.00034998107910166887,-1.892089840360711e-08,-0.005600018920898453
355,-1,1.0760300159454346,matched,16207,0.006060015945434483,0.0006300159454346588,0.0037700159454345794,0.006040015945434574
356,-1,1.0705699920654297,matched,16241,0.00222999206542962,-0.0001400079345703631,0.0011899920654296903,0.0011099920654296103
357,-1,1.0693999528884888,matched,16281,0.0019299528884888506,9.995288848885231e-05,-8.004711151121668e-05,-0.0021000471115111274
358,1,1.0699100494384766,matched,16312,0.002339950561523363,-0.0019400494384764766,0.0011099505615235206,0.001019950561523375
359,1,1.0717500448226929,matched,16360,0.0015399551773072062,-0.0008200448226929336,-0.0003700448226928721,-0.002150044822692765
360,1,1.0724799633026123,matched,16372,0.0008100366973877726,3.0036697387769706e-05,-0.0010199633026122257,-0.0032599633026122454
361,-1,1.0682400465011597,matched,16399,0.001530046501159621,0.0008000465011597235,-0.0011399534988403293,-0.0013199534988403983
362,1,1.068269968032837,matched,16411,0.002170031967163144,0.0005700319671630982,0.0012400319671630466,0.0010200319671631597
363,1,1.0696300268173218,matched,16447,0.0008099731826782808,-0.0003500268173217691,-0.00012002681732181664,-0.00014002681732172562
364,-1,1.068869948387146,matched,16468,0.002039948387146051,0.0018899483871459566,-0.0006900516128540701,-0.00047005161285396113
365,1,1.072309970855713,matched,16502,0.001670029144287044,-0.0019899708557129525,-0.0028099708557129954,-0.00159997085571284
366,1,1.0711499452590942,matched,16563,0.007200054740905681,-0.00013994525909422073,0.0007400547409057712,0.0068000547409057255
367,-1,1.0775699615478516,matched,16659,0.002889961547851483,-0.0001200384521484743,0.001229961547851488,0.002589961547851516
368,1,1.0753799676895142,matched,16766,0.00364003231048593,0.0032500323104858175,0.0014500323104857937,0.0008600323104859253
369,-1,1.0760600566864014,matched,16791,0.001750056686401269,0.0016200566864013055,0.00047005668640132114,-0.0010699433135985537
370,1,1.0766899585723877,matched,16839,0.0056700414276122935,0.001230041427612294,0.0027500414276122598,0.0031700414276123468
371,1,1.079609990119934,matched,16861,0.0027500098800659067,0.0011200098800658864,6.000988006582553e-05,-0.0005899901199339919
372,1,1.0795799493789673,missed,16939,0.0014200506210326758,-0.000939949378967242,-0.00013994937896733006,0.0009100506210326653
373,1,1.084879994392395,matched,17073,0.010400005607605012,0.003770005607604876,0.00840000560760501,0.009830005607605052
374,-1,1.0939799547195435,matched,17131,0.000589954719543373,-9.004528045664095e-05,-0.0009000452804566184,-0.00021004528045653892
375,1,1.0953600406646729,missed,17164,0.0016999593353270726,0.0011599593353270876,-0.0028300406646728504,-0.001380040664672899
376,-1,1.0933500528335571,matched,17234,0.0026200528335571516,-0.0002999471664428821,0.0004100528335571063,0.0005900528335571753
377,-1,1.092519998550415,matched,17254,0.0017899985504150617,0.0004799985504151394,0.0003099985504151359,0.0006599985504149863
378,1,1.092270016670227,matched,17304,0.002359983329772941,-1.0016670227042113e-05,-0.00034001667022698356,0.0007999833297729353
379,1,1.0923700332641602,matched,17335,0.0022599667358398356,0.00042996673583983736,0.00028996673583980836,-0.001060033264160154
380,1,1.0932300090789795,matched,17341,0.0013999909210204997,-0.0007100090789795566,-0.0004600090789794731,-0.00196000907897953
381,-1,1.0922900438308716,matched,17362,0.003110043830871545,0.0008900438308716563,0.0023200438308714766,0.00019004383087151133
382,1,1.0917600393295288,matched,17395,0.001239960670471163,0.00012996067047121862,-0.00015003932952883936,0.000999960670471145
383,1,1.0992399454116821,matched,17508,0.0019800545883179588,1.005458831793149e-05,-0.00046994541168210446,-0.0022899454116820372
384,-1,1.0968199968338013,matched,17563,0.003599996833801189,0.0013599968338011692,0.0011899968338011657,0.002959996833801215
385,-1,1.0952600240707397,matched,17606,0.010820024070739676,0.001370024070739717,0.001950024070739742,0.005860024070739822
386,1,1.0896300077438354,matched,17684,0.001479992256164575,0.0004299922561645797,0.0008999922561645501,0.0005799922561644522
387,1,1.0904699563980103,matched,17691,0.0006400436019897704,6.0043601989745454e-05,-9.95639801026904e-06,0.00011004360198985097
388,-1,1.0902800559997559,matched,17761,0.00028005599975577944,-0.001069944000244183,-0.00024994400024414,-0.0024299440002442108
389,1,1.0941599607467651,matched,17832,0.003530039253234918,0.0004500392532349462,0.002330039253234828,0.0018800392532347665
390,1,1.0952999591827393,matched,17840,0.0023900408172607968,6.0040817260631485e-05,0.000330040817260846,0.000190040817260817
391,-1,1.095620036125183,matched,17885,0.0020100361251831345,-0.0003099638748169653,0.0007000361251832121,-0.0002699638748169253
392,-1,1.0954500436782837,matched,17892,0.0030800436782836282,0.00018004367828372558,0.0001900436782837911,0.0030300436782837448
393,-1,1.0923700332641602,matched,17944,0.0030500332641600902,0.0012700332641601975,0.00041003326416011454,0.002600033264160251
394,-1,1.090999960899353,matched,17984,0.0029299608993529347,0.00018996089935297,0.0017899608993530158,-0.0019900391006468787
395,1,1.0868699550628662,matched,18083,0.004130044937133759,-0.00010995506286626267,9.004493713371531e-05,0.003810044937133883
396,-1,1.0866999626159668,matched,18104,0.0031599626159668492,0.0026599626159669043,0.0013799626159667344,-0.004630037384033114
397,-1,1.0906200408935547,matched,18178,0.0036000408935545902,0.0002100408935545861,-0.0005699591064454168,0.00031004089355479714
398,1,1.0891499519348145,matched,18218,0.004250048065185474,0.0013800480651855462,0.0018400480651854512,0.00214004806518564
399,-1,1.0908399820327759,matched,18280,0.0018699820327758854,0.00035998203277598506,-0.0006400179672241268,0.00021998203277595607
400,-1,1.089210033416748,missed,18316,0.0017100334167481357,-0.0006399665832519386,-0.0009799665832519455,0.0013500334167479977
401,-1,1.087499976158142,matched,18388,0.0008599761581420395,-0.0011800238418580022,-0.0003100238418578538,-0.0010100238418579988
402,1,1.0895700454711914,matched,18418,0.0006399545288084951,-0.0005100454711914892,-0.003310045471191403,-0.004220045471191369
403,-1,1.08502995967865,matched,18467,0.0016599596786499582,0.0006899596786498208,-0.0005000403213502036,-0.0035600403213500442
404,1,1.0869300365447998,matched,18504,0.0031399634552002897,9.963455200212579e-06,3.996345520018707e-05,0.0016699634552002074
405,1,1.0891499519348145,matched,18577,0.00813004806518558,-0.000849951934814408,-0.0017599519348143744,0.008030048065185591
406,-1,1.0962300300598145,matched,18657,0.0018700300598144537,0.00017003005981441888,0.0010000300598145273,0.0015300300598144467
407,1,1.0965499877929688,matched,18692,0.0034900122070311568,-0.0005899877929687047,-0.0018499877929687436,0.003430012207031208
408,-1,1.0997300148010254,matched,18798,0.002040014801025336,0.0015300148010253256,0.0006000148010254502,-0.001429985198974526
409,-1,1.1025700569152832,matched,18875,0.0012100569152833085,-7.994308471670486e-05,0.0010900569152831885,-0.010989943084716902
410,-1,1.1018400192260742,matched,18895,0.0004800192260743241,-0.0004899807739258133,-0.010189980773925855,-0.011639980773925807
411,1,1.1145100593566895,matched,18955,0.004999940643310552,5.9940643310607555e-05,0.00019994064331063655,0.004919940643310472
412,1,1.115779995918274,matched,18977,0.007010004081726029,0.0007200040817261222,0.0021900040817259825,0.0067800040817260765
413,1,1.1170099973678589,matched,18982,0.0058700026321412135,0.0009800026321411526,0.001650002632141101,0.005860002632141148
414,1,1.1229599714279175,matched,19046,0.0015400285720825746,0.0006700285720824262,0.00036002857208261574,-0.0010899714279175576
415,-1,1.1215699911117554,matched,19090,0.0005799911117554402,-0.0015200088882445506,-0.0023400088882445935,-0.00020000888824456275
416,-1,1.1226500272750854,matched,19121,0.0012000272750853913,5.002727508540694e-05,0.0006700272750854719,-0.0015899727249144568
417,-1,1.122290015220642,matched,19135,0.0008400152206420319,-3.9984779357959965e-05,-0.0004299847793578504,-0.00037998477935796693
418,1,1.1228400468826294,matched,19152,0.0020399531173707075,0.001229953117370508,0.001229953117370508,0.0006099531173706652
419,1,1.1246099472045898,matched,19230,0.002970052795410183,-0.0006299472045898646,-0.0002999472045899232,-0.00045994720458986116
420,-1,1.1228100061416626,matched,19275,0.0019200061416626557,-0.0019899938583374244,-0.000899993858337389,-0.00035999385833740405
421,-1,1.1223100423812866,matched,19288,0.0014200423812866791,-0.00037995761871334466,-0.0005899576187133881,0.0005400423812866872
422,1,1.1231499910354614,missed,19313,0.0008700089645385933,-0.00034999103546140553,-0.0010299910354614195,-0.001119991035461343
423,-1,1.1221799850463867,matched,19329,0.0039099850463866215,-0.00020001495361321453,-0.000490014953613338,0.003439985046386651
424,1,1.123729944229126,missed,19358,0.00029005577087404255,-0.002389944229125973,-0.0023599442291259987,-0.0041199442291259825
425,1,1.1199400424957275,matched,19395,0.00295995750427247,0.00023995750427241447,5.995750427256752e-05,0.0021199575042725183
426,1,1.1204999685287476,matched,19417,0.0024000314712524506,-9.968528747572591e-06,0.0021000314712524837,0.0006800314712525068
427,-1,1.1218600273132324,matched,19439,0.009170027313232465,0.0006500273132323819,0.0010000273132324544,0.00898002731323233
428,1,1.1134799718856812,matched,19505,0.0010100281143188283,-0.000479971885681163,-3.997188568116705e-05,0.0001900281143187854
429,1,1.113800048828125,matched,19519,0.0006899511718749807,-3.0048828125073257e-05,-2.0048828125007745e-05,-0.0006200488281249417
430,-1,1.1121599674224854,matched,19560,0.001359967422485342,-0.0009400325775146268,0.0007899674224853825,-0.0007900325775147543
431,1,1.113029956817627,matched,19600,0.001670043182373071,-0.0004999568176269342,6.004318237295969e-05,-0.005179956817626952
432,-1,1.1074700355529785,matched,19666,0.0014900355529785525,-0.0004499644470215003,0.0009100355529785276,-0.0001699644470214423
433,-1,1.106909990310669,matched,19685,0.0009299903106689822,0.0008599903106689677,0.0005099903106688952,-0.0007200096893309471
434,1,1.1076899766921997,matched,19716,0.0010000233078002463,-0.0005399766921996285,0.0005600233078002503,-0.004699976692199792
435,-1,1.1052600145339966,matched,19743,0.0032000145339965425,0.0005000145339966178,0.0016500145339966021,-0.00025998546600347616
436,1,1.10548996925354,matched,19791,0.0008000307464599565,-0.00026996925353994783,-0.00032996925354011886,0.0007400307464600075
437,1,1.1089099645614624,matched,19901,0.006060035438537614,0.0018500354385375672,0.0008600354385375208,-0.0008099645614623174
438,1,1.1117899417877197,matched,19927,0.00318005821228029,-0.002529941787719814,0.0010900582122803648,-0.01264994178771972
439,1,1.1144100427627563,missed,19937,0.000559957237243669,-0.005090042762756264,-0.015210042762756393,-0.016250042762756323
440,1,1.1033400297164917,matched,20049,0.0014299702835083306,0.0004999702835082331,-0.0011300297164917872,-0.00191002971649179
441,-1,1.1015199422836304,matched,20076,0.0009799422836302973,-0.00045005771636952296,-0.0007300577163695809,-0.0004400577163696795
442,-1,1.1009299755096436,matched,20108,0.00038997550964348093,-0.00042002449035649647,-0.00055002449035646,-0.00047002449035637994
443,1,1.1017600297927856,matched,20118,0.0028299702072143162,0.0017999702072144519,0.00033997020721443505,-0.002210029792785617
444,1,1.0988999605178833,matched,20204,0.0011300394821167625,-0.0016099605178832022,-0.0016799605178832167,-0.0015099605178832132
445,-1,1.0970200300216675,matched,20221,0.0017700300216674236,-0.001209969978332559,-0.0005999699783325596,-0.0013999699783324715
446,-1,1.098140001296997,matched,20318,0.006360001296997098,8.000129699703429e-05,0.0011200012969969642,0.004170001296996961
447,-1,1.0968300104141235,matched,20331,0.0050500104141235624,0.0011900104141235879,0.003060010414123626,0.0025100104141235757
448,-1,1.0953799486160278,matched,20336,0.0035999486160278593,0.0008099486160277891,0.0010799486160277816,0.0014199486160277885
449,1,1.0945500135421753,missed,20382,0.0010899864578246543,-0.0011300135421752344,-0.0017800135421752739,-0.0019700135421751863
450,-1,1.091920018196106,matched,20408,0.0006800181961059693,0.00014001819610598432,-0.0015199818038940105,-0.0029599818038941184
451,1,1.093850016593933,matched,20423,0.0024299834060668157,0.0013799834060668204,0.0005799834060669085,0.001269983406066988
452,1,1.0950000286102295,matched,20466,0.001159971389770531,-0.0001900286102294313,0.0007399713897704441,-0.0008600286102296018
453,-1,1.0947999954223633,matched,20504,0.0013099954223632082,9.99542236335138e-06,0.00044999542236334733,-0.007080004577636689
454,-1,1.0944299697875977,matched,20507,0.0009399697875975832,-0.00019003021240227014,-0.007700030212402398,-0.0064100302124023845
455,-1,1.1003600358963013,matched,20563,0.003770035896301316,0.00011003589630131927,0.00031003589630129724,0.0037200358963012103
456,-1,1.1000200510025024,matched,20574,0.0034700510025025277,-0.00010994899749761089,0.001750051002502362,-0.0002499489974976399
457,-1,1.0998799800872803,matched,20666,0.003619980087280261,0.0002899800872802061,0.0010499800872803,0.0034499800872802577
458,1,1.0990400314331055,matched,20684,0.00207996856689463,0.001739968566894623,-0.0013500314331054142,-0.0038600314331054264
459,1,1.0962200164794922,matched,20762,0.0026599835205078914,-0.0007500164794922437,0.0001299835205077482,0.0019799835205078775
460,1,1.096519947052002,matched,20766,0.002360052947998126,0.00015005294799808055,0.000620052947998051,0.0015200529479979519
461,1,1.0969699621200562,matched,20781,0.0025700378799438095,-0.00028996212005605315,0.00036003787994376424,0.0013200378799438361
